Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,PlacementStatus,IsAnomaly,Salary Package
1,4,2,0,0,0,1,-1.568395323127163,-1.5680354060213397,-1.7049126064341995,-1.195247772718055,-1.2209371778188092,-1.3625425781803575,-1.5803599185926045,-1.7115456799799074,-1.52019243521416,-1.147139627029397,-0.1569998787403739,-0.9187757686614144,-0.8301780936712264,-1.6432146513656887,0.36886792766742266,-1.2787245204732722,-1.011910227986472,-1.3776008763431253,-1.3250318504132839,0,1,0,0,0.0
1,3,1,2,0,0,0,0.5398552422415024,0.5925277118827438,0.6281142456699244,0.32643591393806926,0.6243501247729103,0.6458645680515367,0.2819920284321491,0.455583243323066,0.4975262185599484,0.35994854555939165,-0.1569998787403739,-0.09069176056654947,-0.8301780936712264,0.05834653301232206,0.36886792766742266,0.1599413734641328,0.46773791621166183,-0.0456337824381132,-0.20672381059171688,0,0,1,0,18.12
0,2,1,4,2,0,0,-0.6987419649125881,-0.4387984894128615,-0.8864197605302665,-0.7686669902663381,-0.975318731398751,-0.7138644936830999,-0.8711861639308605,-0.20981690495869157,-0.6351195288040453,0.3118499868597488,-0.1569998787403739,-0.09069176056654947,0.17974635302256015,0.05834653301232206,-1.025506940660326,-0.05042958272482701,-1.1175993811434817,-0.18325399878254234,-0.40513330152780114,1,1,0,0,0.0
1,5,2,2,3,0,0,-0.2836801348556321,-0.30825086899569626,-0.2870509836084892,-0.06831048176351957,-0.20067593884318252,-0.05894911991183028,-0.3716811715169368,0.11983087492401434,-0.2947068724924628,1.1696076170033678,1.0720581981374557,-0.09069176056654947,0.17974635302256015,0.05834653301232206,1.7632427959951715,-0.4915299747339371,-0.5891536153584338,0.6228072683776859,-0.7117661511562954,0,2,1,0,8.07
1,7,1,5,1,1,1,-1.9505157381002336,-1.2351389739575687,-1.8015849898086795,-1.7364323474702335,-1.271320448879334,-1.593322281318805,-1.154855665795558,-1.919101689535685,-1.5511390403333947,-0.16111917368673195,-1.3860579556182036,-0.9187757686614144,-1.8401025403650129,-0.7924340591766833,-1.025506940660326,-1.1158566834237547,-1.7517343000855392,-1.2498106754518694,-1.258895353434589,0,1,0,0,0.0
1,1,1,5,2,0,1,0.5464435252582793,0.8536229527170732,1.0470279069593378,0.6065785173391964,0.9707351133140185,0.558542518215367,0.9603321415868603,0.6081979562317261,0.7017738123468981,-0.25731629108601656,-0.1569998787403739,-0.09069176056654947,0.17974635302256015,0.9091271252013274,0.36886792766742266,-0.5254607741192533,0.15067045674063287,-0.0947838597039808,-0.26083548993792166,1,0,1,0,22.37
1,0,2,5,0,0,0,0.6913857516273755,0.39670628125699564,0.544331513412041,0.5429097438389404,0.007155054281481626,0.42132215418710117,0.3004922133363681,0.6875576069442298,0.36136115603531493,0.279784281059988,1.0720581981374557,0.7373922475283154,-0.8301780936712264,0.9091271252013274,0.36886792766742266,0.06493513518524814,-0.2720861558874053,0.1018164493594896,-0.6516420629938455,0,2,1,0,8.58
0,7,2,5,0,0,1,-0.9227435874830093,-1.0980639725195454,-0.8413059816221762,-1.1697802633179524,-1.2335329955839407,-1.3438307103583211,-1.376857884646191,-1.0949822398289204,-0.9631535430679337,-1.2914353031283232,-0.1569998787403739,-1.7468597767562792,-0.8301780936712264,-0.7924340591766833,-1.025506940660326,-1.5298124359246121,-1.4346668406145104,-1.5152210926875544,-1.0905479065797292,0,1,0,0,0.0
1,2,1,4,1,1,1,0.19726452536909447,0.13561104042266509,0.21564540993880826,0.0017251690867625057,-0.09361148783956744,0.40884757563907664,0.05998980958151604,-0.08162054611541708,0.1818708463437532,-0.3695462613851821,-0.1569998787403739,-0.9187757686614144,-0.8301780936712264,-0.7924340591766833,-1.025506940660326,0.2006583327265128,0.2563596098976425,-0.22257406059523663,0.7131747382937659,0,2,0,0,0.0
0,3,1,5,3,1,0,1.3765671853721926,1.232211051926852,1.2274830225917017,1.1604968467914265,1.0652037465525015,1.6999664553595801,1.4783373189050035,1.3407485781932955,1.2526233834692764,1.8670367181481797,1.0720581981374557,0.7373922475283154,0.17974635302256015,1.7599077173903326,1.7632427959951715,1.6461103865409812,0.7848053756826904,1.605808813695038,1.1220185377984246,1,0,1,0,25.53
1,4,1,5,3,1,0,1.8377469965465876,1.7544015335955132,1.781738020605388,1.7526164403438094,1.7264841792218895,1.6999664553595801,1.6510057113443855,1.652082592526962,1.5125748664708485,1.4822482485510424,1.0720581981374557,1.5654762556231803,1.1896707997163467,0.9091271252013274,0.36886792766742266,1.2389407939171873,0.36204876305465217,0.5245071138459507,0.9656959085760554,1,0,1,0,25.86
1,5,2,5,1,1,0,-1.067685813852105,-0.7978044455600656,-0.5964026104068263,-0.7750338676163636,-1.1201706356977594,-0.6140678652989063,-0.7601850545055442,-0.46010503412889425,-0.7527166282571371,0.2477185752602261,-0.1569998787403739,-0.9187757686614144,0.17974635302256015,0.05834653301232206,-1.025506940660326,-0.36937909694679916,0.2563596098976425,0.3229917970558938,0.32236816523784195,1,1,0,0,0.0
1,3,2,5,2,1,0,-2.0954579644693294,-1.9596782672728355,-1.8144746409252772,-1.6472960645698744,-1.8633238838405002,-1.9176613235674336,-1.8208623223474565,-1.7725915651433717,-1.7677652761680385,-1.3154845824781447,-0.1569998787403739,-0.9187757686614144,0.17974635302256015,-1.6432146513656887,-1.025506940660326,-1.353372279120968,-1.7517343000855392,-1.2743857140848032,-1.6436895176742679,1,1,0,0,0.0
1,1,2,5,3,0,0,0.3290301857046362,0.1486658024643819,0.04807994542304207,0.11632896138722358,0.07013414310713792,0.38389841854302825,0.38065968125465266,0.09541252085862871,0.12616695712913065,0.504244221658318,-0.1569998787403739,-0.9187757686614144,0.17974635302256015,0.05834653301232206,-1.025506940660326,0.3635261697760298,-0.6948427685154435,-0.40442934647894657,0.5929265619688662,1,2,1,0,8.23
0,8,1,0,1,1,0,-1.074274096868882,-0.6868389682054752,-0.57706813373193,-0.520358773615339,-0.8430626448648736,-1.0444408252057409,-0.6553506733816343,-0.7470206943971752,-0.8269884805433008,1.4421661163013406,-0.1569998787403739,0.7373922475283154,1.1896707997163467,0.05834653301232206,-1.025506940660326,-0.07757422223308033,-0.377775309044415,0.052666372093621995,0.06383458613930738,1,1,0,0,0.0
1,7,2,1,2,1,0,0.0786754310671072,0.3053229469649802,0.1576419799141202,-0.2274824155141602,0.2590714095841057,0.42755944346111313,0.49166079067996893,0.3090731189307527,0.17568152531990636,-0.7062361722826764,-1.3860579556182036,-0.09069176056654947,-0.8301780936712264,0.05834653301232206,0.36886792766742266,-1.041208924776059,0.15067045674063287,0.013346310280928054,-0.08046322545057213,1,2,1,0,8.04
1,3,0,0,0,0,1,-1.2521577383218634,-1.0458449243526793,-1.3762265029609668,-1.1888808953680294,-1.1012769090500631,-0.9009831719034626,-1.1856893073025903,-1.009518000600071,-1.0745613214971792,-0.7703675838822002,-0.1569998787403739,-0.09069176056654947,-0.8301780936712264,-0.7924340591766833,-1.025506940660326,-0.19293894014315546,-0.8005319216724531,0.14113651117218354,0.1961075800966972,0,1,0,0,0.0
0,3,2,2,1,0,0,0.8231514119629179,0.8405681906753569,1.0083589536095465,0.7339160643397097,0.6936271224811315,0.5148814932972822,0.688996096324976,0.882904439467315,0.5965553549414998,0.07135719336153788,-0.1569998787403739,-0.09069176056654947,0.17974635302256015,0.05834653301232206,-1.025506940660326,0.4449600883007888,0.5734270693686715,0.1018164493594896,0.32236816523784195,0,0,1,0,18.61
1,9,0,1,3,1,0,0.2960887706207509,0.3249050900275546,0.1705316310307173,0.49834160238876085,0.303156771762065,0.24044076524075042,0.24499165862370997,0.2724455878326745,0.16330288327221215,1.1696076170033678,1.0720581981374557,1.5654762556231803,1.1896707997163467,0.9091271252013274,-1.025506940660326,-0.12507734137252316,0.5734270693686715,0.09198643390631593,1.1099937201659344,0,2,1,0,8.87
1,9,2,0,0,1,1,-0.6987419649125881,-0.8043318265809236,-0.8864197605302665,-0.7113650941161076,-0.7485940116263894,-1.0257289573837045,-1.3090238733307198,-0.9057399958221821,-0.9198282959010053,-0.9868110980305891,-1.3860579556182036,-0.9187757686614144,-1.8401025403650129,-1.6432146513656887,-1.025506940660326,-1.1294290031778813,-1.8574234532425489,-1.647926301305397,-1.282944988699569,0,1,0,0,0.0
0,8,2,2,2,1,0,0.11161684615099249,-0.26908658287054693,-0.016368310159944534,0.1736308575374541,0.20868813852358087,0.07827124411643616,0.2573251152265232,0.27855017634902074,0.16330288327221215,-0.25731629108601656,-0.1569998787403739,-0.9187757686614144,0.17974635302256015,0.05834653301232206,0.36886792766742266,0.5263940068255478,-0.4834644622014242,0.21486162707098494,-0.4772822073227411,0,2,1,0,8.52
0,3,2,0,1,1,0,-0.07285507831876593,-0.2756139638914051,-0.49973022703234576,-0.2593168022642882,-0.07471776119187105,-0.25854237668021685,-0.10651185455645833,0.02826204717881805,-0.26376026737322755,0.5844084861577216,-0.1569998787403739,-0.09069176056654947,-0.8301780936712264,0.9091271252013274,0.36886792766742266,-0.12507734137252316,-0.8005319216724531,-0.34544925375990565,-0.42317052797653637,1,2,1,0,8.44
0,1,0,5,3,1,0,0.07208714805033026,-0.03410086611964947,-0.08081656574293114,-0.03010921766336551,-0.06212194342673957,0.14064413685655686,0.09082345108854827,0.06488957827689679,0.014759178699885061,1.8670367181481797,2.3011162750152856,1.5654762556231803,0.17974635302256015,0.9091271252013274,0.36886792766742266,0.2888784111283346,1.1018728351537195,1.54191371324941,1.1701178083283843,1,2,1,0,9.56
0,1,1,0,0,1,0,0.34220675173819065,0.24657651777725542,0.5765556412035349,0.2372996310377107,0.4983919471215988,0.6832883036956084,0.6643291831193496,0.5105245399701847,0.47276893446456003,0.32788283975962973,2.3011162750152856,0.7373922475283154,0.17974635302256015,0.9091271252013274,1.7632427959951715,1.5511041482620955,1.9473860604097957,0.9471977783324125,1.218217078858344,1,0,1,0,22.01
1,9,0,2,2,0,0,-0.03332538021810312,-0.0014639610153583003,0.19631093326391205,0.35827030068819726,-0.28254875431653576,0.4400340220091376,-0.162012409269117,0.10762169789132126,-0.016187426419349612,0.6645727506571252,-0.1569998787403739,-0.09069176056654947,0.17974635302256015,0.05834653301232206,-1.025506940660326,-0.3422344574385463,-0.06070784957338599,-0.11444389061032778,-0.18267417532673702,1,2,0,0,0.0
1,1,0,2,3,0,1,-0.46815205932539056,0.33795985206927137,-0.13881999576761977,-0.22111553816413415,-0.3959111142027163,0.221728897418714,-0.1373454960634911,-0.27086279012215597,-0.12759520484859466,0.5763920597077816,-0.1569998787403739,-0.9187757686614144,0.17974635302256015,0.05834653301232206,-1.025506940660326,0.071721295062311,0.04498130358362367,0.013346310280928054,0.14800830956673708,0,2,0,0,0.0
1,8,2,0,0,1,0,-0.00038396513421783775,0.05728246817236592,-0.5577336570570338,0.14816334813735216,-0.2636550276688388,-0.046474541363805806,0.24499165862370997,-0.08162054611541708,0.027137820747579262,-0.032856350487686606,-0.1569998787403739,-0.09069176056654947,0.17974635302256015,0.05834653301232206,0.36886792766742266,-0.11829118149545934,-1.1175993811434817,-0.12918891379008826,-0.7237909687887856,1,2,1,0,10.17
1,6,1,3,0,1,0,0.8165631289461397,0.9515336680299473,0.6990073268112095,0.8039517151899912,1.0840974732001991,1.020101924492262,0.7814970208460733,0.6814530184278836,0.893642764086153,-0.3935955407350029,1.0720581981374557,-0.9187757686614144,0.17974635302256015,0.05834653301232206,0.36886792766742266,-0.1590081407578393,0.9961836819967093,0.4016319206812817,-0.11653767834804211,1,0,1,0,22.55
1,5,2,5,0,1,1,0.6584443365434908,0.4489253294238617,0.3187626188715873,0.8612536113402217,0.19609232075844996,0.4525086005571615,0.5471613453926271,0.8218585543038511,0.4975262185599484,0.16755431076082247,-0.1569998787403739,-0.09069176056654947,0.17974635302256015,0.05834653301232206,-1.025506940660326,-0.5661777333816328,-0.16639700273039565,-0.30121418422062485,-0.6215800189126207,0,0,1,0,18.61
0,1,2,2,2,0,1,-1.0940389459192132,-1.0458449243526793,-1.4793437118937454,-1.029708961617389,-0.9501270958684886,-0.919695039725499,-1.1733558506997777,-1.0461455316981492,-1.0498040374017914,-1.275402450228443,-1.3860579556182036,-0.9187757686614144,-1.8401025403650129,-0.7924340591766833,-1.025506940660326,-1.4008753982604107,-0.8005319216724531,-1.1859155750062416,-1.6737515617554928,0,1,0,0,0.0
0,4,1,5,2,1,0,-0.3561512480401802,-0.510599680642302,-0.23549237914209967,-0.3802874719147748,-0.25105920990370734,-0.12132201265195099,0.22032474541808408,0.058784989760549966,-0.18948841508706402,0.023258634661896167,-0.1569998787403739,0.7373922475283154,0.17974635302256015,0.9091271252013274,1.7632427959951715,1.5646764680162222,0.6791162225256807,0.627722276104273,1.9036316839102725,1,2,1,0,8.77
1,2,1,2,2,0,0,0.10502856313421555,0.3314324710484133,0.4025453511294701,0.5238091117888639,0.19609232075844996,0.42755944346111313,0.4238267793644976,0.16866758305478563,0.2932786247729982,0.40003067780909346,-0.1569998787403739,0.7373922475283154,-0.8301780936712264,0.05834653301232206,-1.025506940660326,0.06493513518524814,-0.377775309044415,0.2541816888836792,0.32236816523784195,1,2,1,0,8.36
0,4,1,3,3,0,0,-0.21779730468786154,0.07686461123494086,0.0029661665149516765,0.2436665083877362,-0.3707194786724539,0.221728897418714,0.1833243756096455,0.07709875530958933,0.07665238893835497,-0.2893819968857784,-0.1569998787403739,-0.09069176056654947,0.17974635302256015,-0.7924340591766833,-1.025506940660326,0.10565209444762715,-0.4834644622014242,0.15588153435194402,-0.39310848389531144,1,2,1,0,8.02
1,4,1,2,2,1,0,0.21044109140264894,-0.3017234879748381,-0.6672956915481114,-0.1638136420139036,0.051240416459440975,-0.1836949053920717,-0.5135159224492853,-0.5699876274231294,-0.15854180996782932,0.3118499868597488,-1.3860579556182036,-0.9187757686614144,-0.8301780936712264,-0.7924340591766833,-1.025506940660326,0.06493513518524814,-0.5891536153584338,-0.33070423058014514,0.15402071838298215,0,2,1,0,8.28
0,7,1,3,3,0,0,0.24997078950331117,0.7426574753624828,0.602334943436729,0.9185555074904522,0.7754999379544847,0.6832883036956084,0.5101609755841879,0.6509300758461511,0.7265310964422853,-0.2733491439858975,-0.1569998787403739,0.7373922475283154,0.17974635302256015,-0.7924340591766833,-1.025506940660326,0.20744449260357564,-0.8005319216724531,0.17554156525829098,-0.18267417532673702,1,0,1,0,18.08
1,1,1,5,2,1,0,-1.0215678327346651,-0.8304413506643568,-0.9508680161132537,-0.9278389240169788,-0.8367647359823082,-0.5953559974768698,-0.5443495639563175,-0.4662096226452406,-0.777473912352525,-1.034909656730232,-0.1569998787403739,-0.9187757686614144,0.17974635302256015,-0.7924340591766833,0.36886792766742266,-0.6136808525210756,-0.5891536153584338,0.013346310280928054,-0.543418704301436,1,1,0,0,0.0
1,3,2,2,3,0,0,-1.5486304740768315,-1.411378261520742,-1.3568920262860706,-1.6345623098698234,-1.3531932643526865,-1.0007798002876562,-1.3275240582349392,-1.5284080244895153,-1.3159448414272104,-0.9948275244805301,-0.1569998787403739,-1.7468597767562792,-1.8401025403650129,-1.6432146513656887,-1.025506940660326,0.06493513518524814,-1.54035599377152,-1.318620783624084,-1.3731311209432435,0,1,0,0,0.0
0,9,1,2,1,0,0,0.6518560535267127,0.7948765235293489,0.9439106980265588,1.179597478841503,1.0840974732001991,1.020101924492262,0.8554977604629505,1.1148788030884778,0.9184000481815413,0.4160635307089744,-0.1569998787403739,1.5654762556231803,2.199595246410133,1.7599077173903326,0.36886792766742266,0.11243825432469,0.04498130358362367,0.4458669902205628,2.126090810111337,0,0,1,0,18.01
1,6,0,2,1,1,0,1.113035864701109,1.1995741468225616,1.0921416858674289,1.447006327542579,1.2226514686166414,1.269593495452746,1.2871687415614028,1.120983391604825,1.2340554203977359,0.015242208211956258,-0.1569998787403739,0.7373922475283154,0.17974635302256015,0.05834653301232206,-1.025506940660326,0.3228092105136508,1.524629447781757,0.38197188977493507,-0.42317052797653637,0,0,1,0,18.6
1,9,0,0,3,0,0,0.43444271397306955,0.749184856383341,0.8730176168852737,0.8421529792901452,0.9581392955488864,0.8953561390120206,0.8431643038601377,0.5959887791990336,0.8626961589669188,1.177624043453309,1.0720581981374557,0.7373922475283154,0.17974635302256015,1.7599077173903326,-1.025506940660326,0.9946390383429102,0.15067045674063287,1.7532590454926407,0.5328024738064163,1,0,1,0,22.17
0,9,1,1,2,1,0,1.3633906193386374,1.362758672344018,1.266151975941493,1.3897044313923486,1.6383134548659708,1.3818647023849635,0.935665228381235,1.1759246882519427,1.2526233834692764,1.378034704701818,-0.1569998787403739,1.5654762556231803,0.17974635302256015,0.9091271252013274,0.36886792766742266,0.06493513518524814,1.2075619883107285,1.1241380564895356,1.7533214635041479,0,0,1,0,18.15
0,9,2,0,1,0,0,0.41467786492273817,0.3249050900275546,0.5958901178784305,0.46014033828860734,0.41651913164824556,0.24044076524075042,0.31899239824058767,0.3884327696432559,0.2994679457968456,-0.9066468335311855,-0.1569998787403739,-0.9187757686614144,-0.8301780936712264,-0.7924340591766833,-1.025506940660326,0.06493513518524814,0.2563596098976425,0.13130649571901024,-0.03837636373685708,0,2,1,0,8.46
1,8,1,5,3,0,0,-0.48791690837572194,-0.5693461098300268,-0.879974934971968,-0.571293792415544,-0.38961320532015087,-0.027762673541769374,-0.3161806168042787,-0.5028371537433193,-0.3318427986355443,0.913081970605276,1.0720581981374557,1.5654762556231803,1.1896707997163467,0.9091271252013274,1.7632427959951715,0.7096203235062553,0.8904945288397,0.3672268665951749,1.158092990695894,1,2,1,0,8.82
1,7,2,5,3,0,0,-0.902978738432678,-1.2220842119158526,-1.1119886550707208,-1.131578999217799,-0.9060417336905293,-1.1005764286718498,-1.2226896771110294,-0.9973088235673779,-1.1055079266164138,-0.9306961128810075,-1.3860579556182036,-1.7468597767562792,-1.8401025403650129,-1.6432146513656887,-1.025506940660326,-0.8240518087100359,-1.2232885343004913,-1.5938612163129426,-1.4272428002894484,1,1,0,0,0.0
1,3,2,0,3,0,0,-0.00038396513421783775,-0.0014639610153583003,0.32520744442988586,-0.11287862321369857,0.1520069585804906,-0.052711830637817765,0.0784899944857356,-0.12435266572984209,0.03951646279527291,-1.0268932302802916,-1.3860579556182036,-0.9187757686614144,-0.8301780936712264,-0.7924340591766833,-1.025506940660326,-1.67232179334294,-1.328977687457501,0.013346310280928054,-1.7158384234692077,1,2,0,0,0.0
0,2,0,0,1,1,0,0.6518560535267127,1.0494443833428213,0.7118969779278066,1.166863724141452,1.0400121110222398,1.3693901238369395,0.9911657830938931,0.9622640901798177,1.0669437527538683,0.913081970605276,-0.1569998787403739,-0.09069176056654947,0.17974635302256015,0.05834653301232206,1.7632427959951715,0.763909602522761,0.5734270693686715,0.9226227396994786,1.4827630667731235,1,0,1,0,22.93
1,1,1,4,2,0,0,1.0142116194494526,0.29879556594412154,0.7892348846273914,0.6957148002395556,0.844776935662706,0.340237393624944,0.8924981302713896,0.6387208988134586,0.6955844913230501,-0.5058255110341673,-0.1569998787403739,-0.09069176056654947,-0.8301780936712264,0.05834653301232206,0.36886792766742266,0.06493513518524814,-0.377775309044415,0.013346310280928054,0.43059152393025146,0,0,1,0,18.52
1,7,1,2,0,0,0,0.24338250648653423,0.200884850631248,0.4218798278043657,-0.04920984971344254,0.04494250757687551,0.06579666556841168,0.3929931378574653,0.2602364107999814,0.27471066170145775,-0.8585482748315437,-0.1569998787403739,-0.09069176056654947,-0.8301780936712264,-0.7924340591766833,0.36886792766742266,0.06493513518524814,0.2563596098976425,-0.016143736078592576,-0.09248804308306227,0,2,1,0,8.69
1,0,1,0,3,0,0,-1.2192163232379776,-1.287358022124435,-1.1635472595371104,-1.214348404768132,-1.0760852735198008,-1.2440340819741276,-1.4631920808658814,-1.7176502684962536,-1.229294347093353,-0.9787946715806491,-0.1569998787403739,-0.9187757686614144,-0.8301780936712264,-1.6432146513656887,-1.025506940660326,-1.1294290031778813,-0.6948427685154435,-1.4906460540546207,-1.4813544796356533,1,1,0,0,0.0
0,7,1,0,0,0,0,-0.20462073865430708,-0.3343603930791293,-0.15170964688421687,-0.2784174343143653,-0.20697384772574853,-0.10884743410392707,-0.18667932247474234,-0.21592149347503783,-0.17710977303937037,0.18358716366070343,-1.3860579556182036,-0.09069176056654947,0.17974635302256015,0.05834653301232206,0.36886792766742266,0.5331801667026106,-0.9062210748294628,0.6178922606510994,-0.465257389690251,0,2,1,0,8.61
0,8,1,0,0,1,0,1.8377469965465876,1.5194158168446164,1.781738020605388,1.5807107518931178,1.7264841792218895,1.6999664553595801,1.5955051566317262,1.652082592526962,1.648739928995482,0.13548860496106171,1.0720581981374557,-0.09069176056654947,1.1896707997163467,0.05834653301232206,0.36886792766742266,1.2321546340401235,0.5734270693686715,0.4458669902205628,0.3584426181353115,1,0,1,0,25.78
1,9,0,0,0,0,1,0.2960887706207509,0.5403086637158777,0.4218798278043657,0.2755008951378642,0.555073127064689,0.5024069147492582,0.5039942472827815,0.455583243323066,0.4480116503691722,0.22366929591040524,-0.1569998787403739,-0.09069176056654947,0.17974635302256015,-0.7924340591766833,-1.025506940660326,0.397456969161346,1.2075619883107285,-0.0013987128988324359,-0.18267417532673702,0,2,1,0,8.95
0,4,1,4,2,0,1,-1.1138037949695447,-1.032790162310963,-1.5244574908018362,-0.8196020090665431,-1.0886810912849316,-0.9883052217396316,-1.2473565903166552,-1.1743418905414236,-1.1302652107118016,-0.4176448200848238,-0.1569998787403739,-0.09069176056654947,0.17974635302256015,-0.7924340591766833,-1.025506940660326,0.06493513518524814,0.36204876305465217,0.278756727516613,-0.6636668806263357,1,1,0,0,0.0
1,6,1,5,0,0,0,-0.06626679530198841,-0.4518532514545777,-0.5512888314987353,-0.7049982167660821,-0.5785504717971186,-0.6639661794910031,-0.3593477149141236,-0.5455692733577437,-0.4123039719455547,1.4020839840516388,-0.1569998787403739,-0.09069176056654947,-0.8301780936712264,0.05834653301232206,-1.025506940660326,0.22780297223476514,-0.2720861558874053,0.1018164493594896,0.07585940377179752,1,2,1,0,8.23
1,2,1,1,1,1,0,-1.390511681674182,-1.4505425476458913,-1.5244574908018362,-1.7364323474702335,-1.365789082117818,-1.6307460169628774,-1.592693375195417,-1.3880024886135482,-1.390216693713374,-1.3555667147278465,-0.1569998787403739,-1.7468597767562792,-0.8301780936712264,-0.7924340591766833,-1.025506940660326,0.06493513518524814,-1.7517343000855392,0.013346310280928054,-0.03837636373685708,0,1,0,0,0.0
1,3,2,3,3,1,0,-0.3166215499395174,-0.4257437273711447,-0.7188542960145009,-0.8196020090665431,-0.5596567451494217,-0.39576274070848333,-1.0130209148632094,-0.7348115173644826,-0.7465273072332903,-1.3876324205276078,-0.1569998787403739,-0.9187757686614144,-1.8401025403650129,-1.6432146513656887,-1.025506940660326,-1.041208924776059,-1.6460451469285295,-1.1810005672796549,-1.6737515617554928,0,1,0,0,0.0
1,4,0,5,3,1,0,-0.2441504367549699,-0.20381277266196401,-0.42883714589106003,-0.15744676466387814,-0.6352316517402089,-0.18993219466608421,-0.4086815413253754,-0.15487560831157401,-0.22662434123014605,-0.7222690251825573,1.0720581981374557,-0.09069176056654947,0.17974635302256015,0.9091271252013274,-1.025506940660326,0.5128216870714211,-0.2720861558874053,0.013346310280928054,-0.2668478987541667,0,2,1,0,8.46
0,3,0,3,0,0,0,-1.1072155119527671,-1.5353985009170485,-0.7575232493642934,-1.233449036818209,-1.0508936379895384,-1.125525585767898,-0.8033521526153892,-1.2170740101558486,-1.0931292845687197,0.704654882906827,-1.3860579556182036,-0.9187757686614144,0.17974635302256015,-0.7924340591766833,0.36886792766742266,-0.3422344574385463,0.5734270693686715,0.11164646481266326,-0.03837636373685708,1,1,1,0,4.66
1,0,1,0,1,1,1,-1.4498062288251756,-1.4505425476458913,-1.885367722066563,-1.8765036491707971,-1.8507280660753687,-1.6806443311549741,-1.8578626921558956,-1.4856759048750903,-1.817279844358814,-1.8561309026121495,-1.3860579556182036,-1.7468597767562792,-0.8301780936712264,-1.6432146513656887,-1.025506940660326,-2.6223841761317925,-1.1175993811434817,-2.419582514379518,-1.6436895176742679,0,1,0,1,0.0
1,3,1,3,3,1,0,0.92856394023135,1.5651074839906232,1.2403726737082987,1.154129969441401,1.3675033729156505,1.6999664553595801,1.3118356547670291,1.6215596499452296,1.382599124970063,0.8329177061058723,1.0720581981374557,0.7373922475283154,2.199595246410133,0.9091271252013274,1.7632427959951715,-1.0140642852678063,1.1018728351537195,1.0995630178566018,0.9717083173923,1,0,1,0,25.09
1,5,0,2,2,1,0,-1.1138037949695447,-0.7782223024974906,-1.041095573929435,-0.6795307073659795,-0.7171044672135616,-0.8261357006153174,-0.8465192507252346,-0.3746407949000448,-1.7553866341203443,-2.1383553796536634,-0.1569998787403739,-0.09069176056654947,-0.8301780936712264,0.05834653301232206,1.7632427959951715,0.06493513518524814,0.8904945288397,-2.4589025761922123,0.06984699495555245,0,1,0,1,0.0
0,6,0,2,3,1,0,0.7704451478287011,0.7230753322999085,1.253262324824896,0.9822242809907082,0.8006915734847465,0.7207120393396813,0.5964951718038788,0.92563655908174,0.813181590776143,0.6806056035570062,2.3011162750152856,0.7373922475283154,2.199595246410133,0.9091271252013274,1.7632427959951715,1.367877831581388,1.8416969072527865,1.1978631723883368,-0.25482308112167656,1,0,1,0,22.36
1,4,2,4,3,1,0,-0.43521064424150524,-0.7194758733097664,-0.9379783649966561,-0.8259688864165686,-0.6415295606227743,-0.7388136507791483,-0.9451869035477382,-0.6188243355539007,-0.7032020600663614,-1.0429260831801719,-0.1569998787403739,-0.9187757686614144,-0.8301780936712264,-1.6432146513656887,-1.025506940660326,-1.3601584389980312,-0.5891536153584338,-1.706906394024438,-1.613627473593043,0,1,0,0,0.0
1,9,2,2,0,0,0,0.2565590725200881,0.21393961267296424,0.6603383734614171,0.3710040553882488,0.36613586058772074,0.5148814932972822,0.29432548503496175,0.3518052385451777,0.1880601673676,0.6004413390576026,-1.3860579556182036,-0.09069176056654947,-0.8301780936712264,-0.7924340591766833,-1.025506940660326,0.010645856168741507,-0.5891536153584338,-0.21274404514206297,-0.2187486282242066,1,2,0,0,0.0
1,6,1,5,1,1,0,0.28950048760397395,-0.021046104077932656,0.5185522111788456,0.5238091117888639,0.28426304511436806,0.33400010435093147,0.4361602359673108,0.3823281811269096,0.2808999827253046,1.6265439246499687,-0.1569998787403739,0.7373922475283154,0.17974635302256015,0.9091271252013274,1.7632427959951715,1.0217836778511635,1.1018728351537195,0.7555124769955286,0.8093732793536853,1,2,1,0,9.91
1,4,2,5,1,1,1,-0.7448599460300279,-0.7390580163723414,-0.6544060404315143,-0.3102518210644933,-0.7674877382740863,-0.7325763615051364,-0.7848519677111702,-0.9118445843385284,-0.7341486651855967,-1.8686180075240295,-1.3860579556182036,-1.7468597767562792,-1.8401025403650129,-1.6432146513656887,0.36886792766742266,-0.7901210093247197,-1.4346668406145104,-1.6577563167585703,-1.3671187121269985,0,1,0,0,0.0
1,3,1,5,3,0,0,1.0076233364326757,0.7687669994459164,0.9954693024929483,0.9949580356907604,0.5361794004169916,0.5897289645854279,0.33749258314480723,0.6081979562317261,0.7946136277046015,-0.4256612465347637,-0.1569998787403739,-0.09069176056654947,-0.8301780936712264,-0.7924340591766833,0.36886792766742266,-0.2675866987908507,-0.06070784957338599,-0.06529381334446017,-0.032363954920612434,0,0,1,0,18.9
